Date,Open,High,Low,Close,Adj Close,Volume
1998-03-18,null,null,null,null,null,null
1998-03-19,null,null,null,null,null,null
1998-03-20,null,null,null,null,null,null
1998-03-23,null,null,null,null,null,null
1998-03-24,null,null,null,null,null,null
1998-03-25,null,null,null,null,null,null
1998-03-26,null,null,null,null,null,null
1998-03-27,null,null,null,null,null,null
1998-03-30,null,null,null,null,null,null
1998-03-31,28.437500,28.437500,28.437500,28.437500,28.008793,0
1998-04-01,null,null,null,null,null,null
1998-04-02,null,null,null,null,null,null
1998-04-03,null,null,null,null,null,null
1998-04-06,null,null,null,null,null,null
1998-04-07,null,null,null,null,null,null
1998-04-08,null,null,null,null,null,null
1998-04-09,null,null,null,null,null,null
1998-04-10,null,null,null,null,null,null
1998-04-13,null,null,null,null,null,null
1998-04-14,null,null,null,null,null,null
1998-04-15,null,null,null,null,null,null
1998-04-16,null,null,null,null,null,null
1998-04-17,null,null,null,null,null,null
1998-04-20,null,null,null,null,null,null
1998-04-21,null,null,null,null,null,null
1998-04-22,null,null,null,null,null,null
1998-04-23,null,null,null,null,null,null
1998-04-24,null,null,null,null,null,null
1998-04-27,null,null,null,null,null,null
1998-04-28,null,null,null,null,null,null
1998-04-29,null,null,null,null,null,null
1998-04-30,26.250000,26.250000,26.250000,26.250000,25.854271,0
1998-05-01,null,null,null,null,null,null
1998-05-04,null,null,null,null,null,null
1998-05-05,null,null,null,null,null,null
1998-05-06,null,null,null,null,null,null
1998-05-07,null,null,null,null,null,null
1998-05-08,null,null,null,null,null,null
1998-05-11,null,null,null,null,null,null
1998-05-12,null,null,null,null,null,null
1998-05-13,null,null,null,null,null,null
1998-05-14,null,null,null,null,null,null
1998-05-15,null,null,null,null,null,null
1998-05-18,null,null,null,null,null,null
1998-05-19,null,null,null,null,null,null
1998-05-20,null,null,null,null,null,null
1998-05-21,null,null,null,null,null,null
1998-05-22,null,null,null,null,null,null
1998-05-25,null,null,null,null,null,null
1998-05-26,null,null,null,null,null,null
1998-05-27,null,null,null,null,null,null
1998-05-28,null,null,null,null,null,null
1998-05-29,19.250000,19.250000,19.250000,19.250000,18.959799,0
1998-06-01,null,null,null,null,null,null
1998-06-02,null,null,null,null,null,null
1998-06-03,null,null,null,null,null,null
1998-06-04,null,null,null,null,null,null
1998-06-05,null,null,null,null,null,null
1998-06-08,null,null,null,null,null,null
1998-06-09,null,null,null,null,null,null
1998-06-10,null,null,null,null,null,null
1998-06-11,null,null,null,null,null,null
1998-06-12,null,null,null,null,null,null
1998-06-15,null,null,null,null,null,null
1998-06-16,null,null,null,null,null,null
1998-06-17,null,null,null,null,null,null
1998-06-18,null,null,null,null,null,null
1998-06-19,null,null,null,null,null,null
1998-06-22,null,null,null,null,null,null
1998-06-23,null,null,null,null,null,null
1998-06-24,null,null,null,null,null,null
1998-06-25,null,null,null,null,null,null
1998-06-26,null,null,null,null,null,null
1998-06-29,null,null,null,null,null,null
1998-06-30,14.000000,14.000000,14.000000,14.000000,13.788944,0
1998-07-01,null,null,null,null,null,null
1998-07-02,null,null,null,null,null,null
1998-07-03,null,null,null,null,null,null
1998-07-06,null,null,null,null,null,null
1998-07-07,null,null,null,null,null,null
1998-07-08,null,null,null,null,null,null
1998-07-09,null,null,null,null,null,null
1998-07-10,null,null,null,null,null,null
1998-07-13,null,null,null,null,null,null
1998-07-14,null,null,null,null,null,null
1998-07-15,null,null,null,null,null,null
1998-07-16,null,null,null,null,null,null
1998-07-17,null,null,null,null,null,null
1998-07-20,null,null,null,null,null,null
1998-07-21,null,null,null,null,null,null
1998-07-22,null,null,null,null,null,null
1998-07-23,null,null,null,null,null,null
1998-07-24,null,null,null,null,null,null
1998-07-27,null,null,null,null,null,null
1998-07-28,null,null,null,null,null,null
1998-07-29,null,null,null,null,null,null
1998-07-30,null,null,null,null,null,null
1998-07-31,21.875000,21.875000,21.875000,21.875000,21.545225,0
1998-08-03,null,null,null,null,null,null
1998-08-04,null,null,null,null,null,null
1998-08-05,null,null,null,null,null,null
1998-08-06,null,null,null,null,null,null
1998-08-07,null,null,null,null,null,null
1998-08-10,null,null,null,null,null,null
1998-08-11,null,null,null,null,null,null
1998-08-12,null,null,null,null,null,null
1998-08-13,null,null,null,null,null,null
1998-08-14,null,null,null,null,null,null
1998-08-17,null,null,null,null,null,null
1998-08-18,null,null,null,null,null,null
1998-08-19,null,null,null,null,null,null
1998-08-20,null,null,null,null,null,null
1998-08-21,null,null,null,null,null,null
1998-08-24,null,null,null,null,null,null
1998-08-25,null,null,null,null,null,null
1998-08-26,null,null,null,null,null,null
1998-08-27,null,null,null,null,null,null
1998-08-28,null,null,null,null,null,null
1998-08-31,16.625000,16.625000,16.625000,16.625000,16.374372,0
1998-09-01,null,null,null,null,null,null
1998-09-02,null,null,null,null,null,null
1998-09-03,null,null,null,null,null,null
1998-09-04,null,null,null,null,null,null
1998-09-07,null,null,null,null,null,null
1998-09-08,null,null,null,null,null,null
1998-09-09,null,null,null,null,null,null
1998-09-10,null,null,null,null,null,null
1998-09-11,null,null,null,null,null,null
1998-09-14,null,null,null,null,null,null
1998-09-15,null,null,null,null,null,null
1998-09-16,null,null,null,null,null,null
1998-09-17,null,null,null,null,null,null
1998-09-18,null,null,null,null,null,null
1998-09-21,null,null,null,null,null,null
1998-09-22,null,null,null,null,null,null
1998-09-23,null,null,null,null,null,null
1998-09-24,null,null,null,null,null,null
1998-09-25,null,null,null,null,null,null
1998-09-28,null,null,null,null,null,null
1998-09-29,null,null,null,null,null,null
1998-09-30,18.375000,18.375000,18.375000,18.375000,18.097990,0
1998-10-01,null,null,null,null,null,null
1998-10-02,null,null,null,null,null,null
1998-10-05,null,null,null,null,null,null
1998-10-06,null,null,null,null,null,null
1998-10-07,null,null,null,null,null,null
1998-10-08,null,null,null,null,null,null
1998-10-09,null,null,null,null,null,null
1998-10-12,null,null,null,null,null,null
1998-10-13,null,null,null,null,null,null
1998-10-14,null,null,null,null,null,null
1998-10-15,null,null,null,null,null,null
1998-10-16,null,null,null,null,null,null
1998-10-19,null,null,null,null,null,null
1998-10-20,null,null,null,null,null,null
1998-10-21,null,null,null,null,null,null
1998-10-22,null,null,null,null,null,null
1998-10-23,null,null,null,null,null,null
1998-10-26,null,null,null,null,null,null
1998-10-27,null,null,null,null,null,null
1998-10-28,null,null,null,null,null,null
1998-10-29,null,null,null,null,null,null
1998-10-30,23.625000,23.625000,23.625000,23.625000,23.268845,0
1998-11-02,null,null,null,null,null,null
1998-11-03,null,null,null,null,null,null
1998-11-04,null,null,null,null,null,null
1998-11-05,null,null,null,null,null,null
1998-11-06,null,null,null,null,null,null
1998-11-09,null,null,null,null,null,null
1998-11-10,null,null,null,null,null,null
1998-11-11,null,null,null,null,null,null
1998-11-12,null,null,null,null,null,null
1998-11-13,null,null,null,null,null,null
1998-11-16,null,null,null,null,null,null
1998-11-17,null,null,null,null,null,null
1998-11-18,null,null,null,null,null,null
1998-11-19,null,null,null,null,null,null
1998-11-20,null,null,null,null,null,null
1998-11-23,null,null,null,null,null,null
1998-11-24,null,null,null,null,null,null
1998-11-25,null,null,null,null,null,null
1998-11-26,null,null,null,null,null,null
1998-11-27,null,null,null,null,null,null
1998-11-30,20.562500,20.562500,20.562500,20.562500,20.252512,0
1998-12-01,null,null,null,null,null,null
1998-12-02,null,null,null,null,null,null
1998-12-03,null,null,null,null,null,null
1998-12-04,null,null,null,null,null,null
1998-12-07,null,null,null,null,null,null
1998-12-08,null,null,null,null,null,null
1998-12-09,null,null,null,null,null,null
1998-12-10,null,null,null,null,null,null
1998-12-11,null,null,null,null,null,null
1998-12-14,null,null,null,null,null,null
1998-12-15,null,null,null,null,null,null
1998-12-16,null,null,null,null,null,null
1998-12-17,null,null,null,null,null,null
1998-12-18,null,null,null,null,null,null
1998-12-21,null,null,null,null,null,null
1998-12-22,null,null,null,null,null,null
1998-12-23,null,null,null,null,null,null
1998-12-24,null,null,null,null,null,null
1998-12-25,null,null,null,null,null,null
1998-12-28,null,null,null,null,null,null
1998-12-29,null,null,null,null,null,null
1998-12-30,null,null,null,null,null,null
1998-12-31,28.000000,28.000000,28.000000,28.000000,27.577888,0
1999-01-01,null,null,null,null,null,null
1999-01-04,null,null,null,null,null,null
1999-01-05,27.125000,27.125000,22.312500,22.312500,21.976130,361
1999-01-06,23.187500,23.187500,23.187500,23.187500,22.837940,23
1999-01-07,28.000000,28.000000,27.125000,28.000000,27.577888,69
1999-01-08,28.000000,28.000000,28.000000,28.000000,27.577888,50
1999-01-11,24.062500,24.062500,24.062500,24.062500,23.699749,114
1999-01-12,24.062500,24.062500,24.062500,24.062500,23.699749,41
1999-01-13,24.062500,24.062500,24.062500,24.062500,23.699749,229
1999-01-14,24.062500,24.062500,24.062500,24.062500,23.699749,142
1999-01-15,24.062500,24.062500,24.062500,24.062500,23.699749,288
1999-01-18,26.250000,26.250000,24.500000,25.812500,25.423367,942
1999-01-19,24.500000,24.500000,24.062500,24.062500,23.699749,249
1999-01-20,23.187500,23.187500,23.187500,23.187500,22.837940,363
1999-01-21,22.312500,22.312500,21.875000,21.875000,21.545225,539
1999-01-22,19.687500,19.687500,19.687500,19.687500,19.390703,114
1999-01-25,null,null,null,null,null,null
1999-01-26,null,null,null,null,null,null
1999-01-27,21.875000,21.875000,19.687500,21.875000,21.545225,10057
1999-01-28,25.812500,25.812500,21.875000,25.812500,25.423367,2434
1999-01-29,28.437500,28.437500,24.062500,26.250000,25.854271,745
1999-02-01,27.562500,27.562500,25.812500,27.562500,27.146984,686
1999-02-02,27.125000,27.125000,26.250000,26.250000,25.854271,846
1999-02-03,26.250000,26.250000,24.062500,26.250000,25.854271,798
1999-02-04,25.812500,25.812500,24.062500,24.062500,23.699749,411
1999-02-05,24.062500,24.062500,21.875000,24.062500,23.699749,1029
1999-02-08,null,null,null,null,null,null
1999-02-09,24.062500,24.062500,22.750000,24.062500,23.699749,846
1999-02-10,24.062500,24.062500,24.062500,24.062500,23.699749,480
1999-02-11,24.937500,24.937500,24.062500,24.062500,23.699749,709
1999-02-12,25.375000,25.375000,24.937500,25.375000,24.992462,411
1999-02-15,null,null,null,null,null,null
1999-02-16,null,null,null,null,null,null
1999-02-17,null,null,null,null,null,null
1999-02-18,24.500000,24.500000,24.062500,24.062500,23.699749,234
1999-02-19,25.375000,25.375000,24.937500,25.375000,24.992462,611
1999-02-22,23.187500,23.187500,23.187500,23.187500,22.837940,320
1999-02-23,24.937500,24.937500,24.062500,24.937500,24.561558,34
1999-02-24,24.062500,24.062500,24.062500,24.062500,23.699749,149
1999-02-25,24.937500,24.937500,22.750000,22.750000,22.407036,914
1999-02-26,22.750000,22.750000,22.750000,22.750000,22.407036,0
1999-03-01,22.750000,22.750000,20.562500,20.562500,20.252512,343
1999-03-02,21.875000,21.875000,21.875000,21.875000,21.545225,1113
1999-03-03,22.750000,22.750000,21.875000,21.875000,21.545225,2286
1999-03-04,24.062500,24.062500,21.000000,23.625000,23.268845,2738
1999-03-05,24.500000,24.500000,22.750000,24.500000,24.130653,1869
1999-03-08,24.062500,24.062500,24.062500,24.062500,23.699749,914
1999-03-09,24.062500,24.062500,22.312500,24.062500,23.699749,553
1999-03-10,26.250000,26.250000,24.062500,24.062500,23.699749,1204
1999-03-11,24.062500,24.062500,20.125000,24.062500,23.699749,2606
1999-03-12,24.062500,24.062500,23.625000,24.062500,23.699749,583
1999-03-15,23.187500,23.187500,22.750000,22.750000,22.407036,240
1999-03-16,23.187500,23.187500,23.187500,23.187500,22.837940,457
1999-03-17,24.937500,24.937500,22.312500,22.312500,21.976130,1538
1999-03-18,23.625000,23.625000,22.750000,22.750000,22.407036,549
1999-03-19,24.937500,24.937500,22.312500,24.937500,24.561558,939
1999-03-22,null,null,null,null,null,null
1999-03-23,null,null,null,null,null,null
1999-03-24,22.750000,22.750000,22.750000,22.750000,22.407036,0
1999-03-25,22.750000,22.750000,22.750000,22.750000,22.407036,0
1999-03-26,21.875000,21.875000,20.125000,20.125000,19.821608,579
1999-03-29,21.875000,21.875000,19.687500,21.437500,21.114321,1112
1999-03-30,21.437500,21.437500,21.437500,21.437500,21.114321,26
1999-03-31,21.875000,21.875000,21.875000,21.875000,21.545225,411
1999-04-01,21.875000,21.875000,21.875000,21.875000,21.545225,0
1999-04-02,null,null,null,null,null,null
1999-04-05,null,null,null,null,null,null
1999-04-06,21.875000,21.875000,21.875000,21.875000,21.545225,114
1999-04-07,21.000000,21.000000,21.000000,21.000000,20.683416,503
1999-04-08,21.437500,21.437500,17.500000,21.437500,21.114321,835
1999-04-09,21.437500,21.437500,21.437500,21.437500,21.114321,0
1999-04-12,21.437500,21.437500,21.437500,21.437500,21.114321,14
1999-04-13,17.500000,17.500000,17.500000,17.500000,17.236181,1143
1999-04-14,22.750000,22.750000,21.437500,22.750000,22.407036,1887
1999-04-15,22.750000,22.750000,21.875000,21.875000,21.545225,742
1999-04-16,21.875000,21.875000,21.875000,21.875000,21.545225,195
1999-04-19,21.875000,21.875000,21.875000,21.875000,21.545225,513
1999-04-20,19.687500,19.687500,17.500000,17.937500,17.667086,758
1999-04-21,17.937500,17.937500,17.937500,17.937500,17.667086,0
1999-04-22,17.937500,17.937500,17.937500,17.937500,17.667086,0
1999-04-23,21.875000,21.875000,21.437500,21.875000,21.545225,960
1999-04-26,21.875000,21.875000,21.875000,21.875000,21.545225,0
1999-04-27,21.875000,21.875000,21.000000,21.875000,21.545225,846
1999-04-28,21.875000,21.875000,21.875000,21.875000,21.545225,23
1999-04-29,21.437500,21.437500,21.437500,21.437500,21.114321,686
1999-04-30,21.437500,21.437500,21.437500,21.437500,21.114321,0
1999-05-03,21.875000,21.875000,21.875000,21.875000,21.545225,69
1999-05-04,20.562500,20.562500,20.562500,20.562500,20.252512,37
1999-05-05,23.625000,23.625000,21.000000,23.625000,23.268845,1075
1999-05-06,24.937500,24.937500,22.312500,24.937500,24.561558,800
1999-05-07,27.562500,27.562500,25.375000,25.812500,25.423367,1166
1999-05-10,26.250000,26.250000,22.750000,26.250000,25.854271,1116
1999-05-11,24.062500,24.062500,22.750000,24.062500,23.699749,409
1999-05-12,25.375000,25.375000,22.312500,22.312500,21.976130,1053
1999-05-13,24.062500,24.062500,24.062500,24.062500,23.699749,229
1999-05-14,23.625000,23.625000,21.875000,23.625000,23.268845,130
1999-05-17,24.500000,24.500000,24.062500,24.500000,24.130653,91
1999-05-18,24.500000,24.500000,24.500000,24.500000,24.130653,34
1999-05-19,24.500000,24.500000,24.500000,24.500000,24.130653,51
1999-05-20,24.500000,24.500000,24.500000,24.500000,24.130653,0
1999-05-21,25.812500,25.812500,24.500000,25.375000,24.992462,1467
1999-05-24,25.812500,25.812500,25.375000,25.375000,24.992462,171
1999-05-25,25.375000,25.375000,24.500000,25.375000,24.992462,468
1999-05-26,25.812500,25.812500,25.812500,25.812500,25.423367,18
1999-05-27,25.812500,25.812500,25.375000,25.375000,24.992462,659
1999-05-28,25.375000,25.375000,24.062500,24.062500,23.699749,114
1999-05-31,24.062500,24.062500,24.062500,24.062500,23.699749,186
1999-06-01,25.375000,25.375000,21.875000,25.375000,24.992462,371
1999-06-02,25.375000,25.375000,24.500000,24.500000,24.130653,130
1999-06-03,25.375000,25.375000,25.375000,25.375000,24.992462,343
1999-06-04,24.500000,24.500000,24.500000,24.500000,24.130653,3
1999-06-07,24.500000,24.500000,21.437500,24.500000,24.130653,571
1999-06-08,22.750000,22.750000,22.750000,22.750000,22.407036,34
1999-06-09,22.750000,22.750000,22.750000,22.750000,22.407036,0
1999-06-10,24.062500,24.062500,24.062500,24.062500,23.699749,457
1999-06-11,23.187500,23.187500,22.750000,23.187500,22.837940,251
1999-06-14,null,null,null,null,null,null
1999-06-15,22.750000,22.750000,21.437500,21.437500,21.114321,62
1999-06-16,21.437500,21.437500,21.437500,21.437500,21.114321,11
1999-06-17,22.750000,22.750000,21.000000,21.000000,20.683416,37
1999-06-18,20.562500,20.562500,20.562500,20.562500,20.252512,78
1999-06-21,20.562500,20.562500,20.562500,20.562500,20.252512,385
1999-06-22,20.562500,20.562500,20.562500,20.562500,20.252512,0
1999-06-23,20.562500,20.562500,20.562500,20.562500,20.252512,0
1999-06-24,19.687500,19.687500,19.687500,19.687500,19.390703,91
1999-06-25,19.687500,19.687500,18.375000,18.375000,18.097990,539
1999-06-28,19.687500,19.687500,18.375000,19.250000,18.959799,688
1999-06-29,19.250000,19.250000,17.937500,19.250000,18.959799,695
1999-06-30,18.375000,18.375000,18.375000,18.375000,18.097990,447
1999-07-01,20.125000,20.125000,18.812500,19.687500,19.390703,343
1999-07-02,21.875000,21.875000,21.000000,21.875000,21.545225,537
1999-07-05,25.375000,25.375000,21.875000,23.625000,23.268845,576
1999-07-06,24.062500,24.062500,24.062500,24.062500,23.699749,343
1999-07-07,24.062500,24.062500,23.625000,23.625000,23.268845,331
1999-07-08,24.062500,24.062500,24.062500,24.062500,23.699749,46
1999-07-09,23.625000,23.625000,21.437500,21.437500,21.114321,384
1999-07-12,21.437500,21.437500,21.437500,21.437500,21.114321,0
1999-07-13,21.437500,21.437500,21.437500,21.437500,21.114321,0
1999-07-14,21.875000,21.875000,21.875000,21.875000,21.545225,229
1999-07-15,21.875000,21.875000,21.875000,21.875000,21.545225,210
1999-07-16,22.312500,22.312500,21.875000,22.312500,21.976130,229
1999-07-19,22.750000,22.750000,20.562500,20.562500,20.252512,133
1999-07-20,22.750000,22.750000,21.875000,21.875000,21.545225,674
1999-07-21,20.562500,20.562500,20.562500,20.562500,20.252512,11
1999-07-22,22.750000,22.750000,17.500000,19.687500,19.390703,3122
1999-07-23,21.875000,21.875000,21.875000,21.875000,21.545225,800
1999-07-26,24.062500,24.062500,19.687500,21.875000,21.545225,1829
1999-07-27,30.187500,30.187500,24.062500,30.187500,29.732412,4616
1999-07-28,28.437500,28.437500,22.312500,24.062500,23.699749,1832
1999-07-29,24.062500,24.062500,24.062500,24.062500,23.699749,0
1999-07-30,22.750000,22.750000,22.750000,22.750000,22.407036,229
1999-08-02,25.375000,25.375000,22.312500,25.375000,24.992462,774
1999-08-03,21.875000,21.875000,21.875000,21.875000,21.545225,914
1999-08-04,21.875000,21.875000,21.875000,21.875000,21.545225,0
1999-08-05,21.437500,21.437500,21.437500,21.437500,21.114321,229
1999-08-06,25.812500,25.812500,25.375000,25.812500,25.423367,544
1999-08-09,23.625000,23.625000,23.625000,23.625000,23.268845,86
1999-08-10,23.625000,23.625000,23.625000,23.625000,23.268845,0
1999-08-11,22.312500,22.312500,20.125000,20.125000,19.821608,850
1999-08-12,20.125000,20.125000,20.125000,20.125000,19.821608,0
1999-08-13,20.125000,20.125000,19.687500,19.687500,19.390703,229
1999-08-16,19.687500,19.687500,19.687500,19.687500,19.390703,0
1999-08-17,19.687500,19.687500,19.687500,19.687500,19.390703,0
1999-08-18,20.125000,20.125000,20.125000,20.125000,19.821608,46
1999-08-19,21.000000,21.000000,21.000000,21.000000,20.683416,306
1999-08-20,21.000000,21.000000,21.000000,21.000000,20.683416,0
1999-08-23,21.000000,21.000000,21.000000,21.000000,20.683416,0
1999-08-24,19.687500,19.687500,19.687500,19.687500,19.390703,11
1999-08-25,20.562500,20.562500,19.687500,19.687500,19.390703,229
1999-08-26,19.687500,19.687500,19.687500,19.687500,19.390703,75
1999-08-27,20.562500,20.562500,19.687500,20.562500,20.252512,371
1999-08-30,20.562500,20.562500,20.562500,20.562500,20.252512,0
1999-08-31,20.562500,20.562500,20.562500,20.562500,20.252512,229
1999-09-01,20.562500,20.562500,20.562500,20.562500,20.252512,0
1999-09-02,20.562500,20.562500,20.562500,20.562500,20.252512,0
1999-09-03,20.562500,20.562500,20.562500,20.562500,20.252512,0
1999-09-06,18.812500,18.812500,18.812500,18.812500,18.528894,114
1999-09-07,18.812500,18.812500,17.937500,17.937500,17.667086,354
1999-09-08,17.937500,17.937500,17.937500,17.937500,17.667086,270
1999-09-09,18.375000,18.375000,18.375000,18.375000,18.097990,46
1999-09-10,18.375000,18.375000,18.375000,18.375000,18.097990,23
1999-09-13,18.375000,18.375000,18.375000,18.375000,18.097990,0
1999-09-14,18.375000,18.375000,18.375000,18.375000,18.097990,0
1999-09-15,18.375000,18.375000,18.375000,18.375000,18.097990,0
1999-09-16,18.375000,18.375000,18.375000,18.375000,18.097990,0
1999-09-17,21.000000,21.000000,21.000000,21.000000,20.683416,87
1999-09-20,21.000000,21.000000,21.000000,21.000000,20.683416,0
1999-09-21,21.000000,21.000000,21.000000,21.000000,20.683416,0
1999-09-22,21.000000,21.000000,21.000000,21.000000,20.683416,0
1999-09-23,21.000000,21.000000,21.000000,21.000000,20.683416,0
1999-09-24,21.000000,21.000000,21.000000,21.000000,20.683416,0
1999-09-27,20.562500,20.562500,20.562500,20.562500,20.252512,114
1999-09-28,21.000000,21.000000,19.687500,21.000000,20.683416,622
1999-09-29,22.750000,22.750000,21.875000,22.750000,22.407036,1004
1999-09-30,22.750000,22.750000,21.000000,22.750000,22.407036,93
1999-10-01,22.750000,22.750000,22.750000,22.750000,22.407036,0
1999-10-04,22.750000,22.750000,22.750000,22.750000,22.407036,0
1999-10-05,22.750000,26.250000,22.750000,26.250000,25.854271,784
1999-10-06,26.250000,26.250000,25.812500,25.812500,25.423367,234
1999-10-07,25.812500,25.812500,25.812500,25.812500,25.423367,112
1999-10-08,25.812500,25.812500,25.812500,25.812500,25.423367,0
1999-10-11,25.812500,25.812500,25.812500,25.812500,25.423367,0
1999-10-12,25.812500,25.812500,25.812500,25.812500,25.423367,0
1999-10-13,25.812500,25.812500,25.812500,25.812500,25.423367,0
1999-10-14,24.937500,24.937500,24.937500,24.937500,24.561558,283
1999-10-15,24.937500,24.937500,24.500000,24.500000,24.130653,101
1999-10-18,24.500000,24.500000,24.500000,24.500000,24.130653,0
1999-10-19,24.500000,24.500000,24.500000,24.500000,24.130653,0
1999-10-20,24.500000,24.500000,24.500000,24.500000,24.130653,0
1999-10-21,24.500000,24.500000,24.500000,24.500000,24.130653,0
1999-10-22,24.500000,24.500000,24.500000,24.500000,24.130653,0
1999-10-25,24.500000,24.500000,24.500000,24.500000,24.130653,0
1999-10-26,22.750000,22.750000,22.750000,22.750000,22.407036,21
1999-10-27,22.750000,22.750000,22.750000,22.750000,22.407036,0
1999-10-28,22.750000,22.750000,22.750000,22.750000,22.407036,0
1999-10-29,22.750000,22.750000,22.750000,22.750000,22.407036,0
1999-11-01,22.750000,22.750000,22.750000,22.750000,22.407036,0
1999-11-02,22.750000,22.750000,22.750000,22.750000,22.407036,0
1999-11-03,21.875000,24.062500,21.875000,24.062500,23.699749,880
1999-11-04,24.062500,24.500000,24.062500,24.500000,24.130653,587
1999-11-05,24.500000,26.250000,24.500000,26.250000,25.854271,603
1999-11-08,26.250000,26.250000,26.250000,26.250000,25.854271,0
1999-11-09,26.250000,26.250000,26.250000,26.250000,25.854271,0
1999-11-10,22.750000,22.750000,21.875000,21.875000,21.545225,723
1999-11-11,21.437500,21.437500,21.437500,21.437500,21.114321,320
1999-11-12,21.875000,22.312500,21.875000,22.312500,21.976130,243
1999-11-15,22.312500,22.312500,20.562500,20.562500,20.252512,114
1999-11-16,20.562500,20.562500,20.562500,20.562500,20.252512,0
1999-11-17,20.562500,20.562500,20.562500,20.562500,20.252512,0
1999-11-18,21.875000,21.875000,21.000000,21.000000,20.683416,270
1999-11-19,21.437500,21.437500,21.000000,21.000000,20.683416,229
1999-11-22,22.750000,23.187500,22.750000,23.187500,22.837940,274
1999-11-23,23.187500,23.187500,23.187500,23.187500,22.837940,0
1999-11-24,24.500000,24.500000,24.500000,24.500000,24.130653,46
1999-11-25,23.187500,25.375000,23.187500,25.375000,24.992462,263
1999-11-26,24.937500,32.812500,24.937500,32.812500,32.317841,3875
1999-11-29,39.375000,45.937500,35.000000,38.937500,38.350502,3194
1999-11-30,38.937500,39.375000,30.625000,35.000000,34.472363,1269
1999-12-01,39.375000,39.375000,26.250000,28.875000,28.439699,217
1999-12-02,30.625000,32.812500,30.625000,32.812500,32.317841,469
1999-12-03,32.812500,32.812500,31.500000,32.375000,31.886934,299
1999-12-06,31.500000,31.500000,28.000000,30.625000,30.163317,823
1999-12-07,30.187500,30.625000,29.312500,30.187500,29.732412,195
1999-12-08,29.750000,29.750000,28.437500,28.437500,28.008793,155
1999-12-09,28.875000,28.875000,28.437500,28.437500,28.008793,158
1999-12-10,26.250000,26.250000,26.250000,26.250000,25.854271,268
1999-12-13,26.250000,26.250000,26.250000,26.250000,25.854271,136
1999-12-14,26.250000,27.562500,26.250000,27.562500,27.146984,234
1999-12-15,26.687500,27.125000,26.250000,27.125000,26.716080,267
1999-12-16,27.125000,27.125000,26.687500,26.687500,26.285175,147
1999-12-17,27.562500,30.187500,24.062500,24.062500,23.699749,541
1999-12-20,30.187500,30.187500,24.062500,24.062500,23.699749,270
1999-12-21,28.437500,35.000000,28.437500,32.812500,32.317841,4286
1999-12-22,34.562500,34.562500,30.625000,32.812500,32.317841,1298
1999-12-23,32.812500,33.250000,30.625000,30.625000,30.163317,1829
1999-12-24,32.812500,32.812500,32.812500,32.812500,32.317841,27
1999-12-27,null,null,null,null,null,null
1999-12-28,null,null,null,null,null,null
1999-12-29,34.562500,35.000000,30.625000,30.625000,30.163317,1669
1999-12-30,32.375000,32.375000,32.375000,32.375000,31.886934,106
1999-12-31,null,null,null,null,null,null
2000-01-03,null,null,null,null,null,null
2000-01-04,34.125000,35.000000,32.812500,32.812500,32.317841,1451
2000-01-05,35.000000,35.000000,32.375000,32.812500,32.317841,1668
2000-01-06,37.187500,52.500000,37.187500,43.750000,43.090450,14035
2000-01-07,52.500000,54.687500,41.562500,43.750000,43.090450,9047
2000-01-10,48.125000,59.062500,48.125000,59.062500,58.172112,13820
2000-01-11,63.437500,76.562500,59.062500,72.187500,71.099243,18869
2000-01-12,72.187500,72.187500,63.437500,65.625000,64.635681,4758
2000-01-13,63.437500,65.625000,56.875000,63.437500,62.481155,3264
2000-01-14,63.437500,67.812500,63.437500,67.812500,66.790199,2389
2000-01-17,67.812500,74.375000,67.812500,74.375000,73.253769,6298
2000-01-18,74.375000,94.062500,74.375000,89.687500,88.335426,15823
2000-01-19,89.687500,98.437500,89.687500,94.062500,92.644470,10488
2000-01-20,98.437500,98.437500,87.500000,89.687500,88.335426,6504
2000-01-21,89.687500,96.250000,88.812500,88.812500,87.473618,7571
2000-01-24,89.687500,98.437500,89.687500,98.437500,96.953514,22501
2000-01-25,94.062500,98.437500,91.875000,96.250000,94.798996,5260
2000-01-26,null,null,null,null,null,null
2000-01-27,94.062500,94.062500,89.687500,91.875000,90.489952,2766
2000-01-28,91.875000,94.062500,89.687500,91.875000,90.489952,2546
2000-01-31,89.687500,109.375000,87.500000,109.375000,107.726128,8159
2000-02-01,115.938004,126.875000,111.563004,113.750000,112.035172,17091
2000-02-02,122.500000,126.875000,115.938004,122.500000,120.653267,10389
2000-02-03,122.500000,131.250000,105.000000,107.188004,105.572105,19671
2000-02-04,109.375000,111.563004,89.687500,91.875000,90.489952,8499
2000-02-07,98.437500,100.625000,91.875000,98.437500,96.953514,5969
2000-02-08,98.875000,109.375000,94.062500,105.000000,103.417084,8392
2000-02-09,109.375000,113.750000,107.188004,107.188004,105.572105,4312
2000-02-10,109.375000,113.750000,107.188004,113.750000,112.035172,8109
2000-02-11,115.938004,118.125000,113.750000,115.938004,114.190193,6717
2000-02-14,118.125000,126.875000,118.125000,122.500000,120.653267,6956
2000-02-15,126.875000,150.938004,126.875000,146.563004,144.353516,25279
2000-02-16,161.875000,166.250000,150.938004,159.688004,157.280640,20827
2000-02-17,164.063004,170.625000,161.875000,164.063004,161.589691,9768
2000-02-18,164.063004,166.250000,155.313004,155.313004,152.971603,7759
2000-02-21,151.375000,151.375000,137.813004,148.313004,146.077133,6579
